--------- beginning of system
10-13 15:12:15.103  6921  7026 D StrictMode: 	at kfl.a(PG:3)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at jds.o(PG:38)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at jds.p(PG:57)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at jdt.a(Unknown Source:39)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at akqb.c(PG:2)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at akqc.run(PG:9)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at qor.run(PG:4)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at puj.run(PG:23)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at jph.run(PG:25)
10-13 15:12:15.103  6921  7026 D StrictMode: 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:15.124  6921  7026 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-13 15:12:15.124  6921  7026 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1556)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at libcore.io.BlockGuardOs.read(BlockGuardOs.java:302)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at libcore.io.ForwardingOs.read(ForwardingOs.java:177)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at libcore.io.IoBridge.read(IoBridge.java:513)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:313)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:282)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at kfj.a(PG:11)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at kor.v(PG:2)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at kor.w(PG:10)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at kfl.a(PG:3)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at jds.o(PG:38)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at jds.p(PG:57)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at jdt.a(Unknown Source:39)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at akqb.c(PG:2)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at akqc.run(PG:9)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at qor.run(PG:4)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at puj.run(PG:23)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at jph.run(PG:25)
10-13 15:12:15.124  6921  7026 D StrictMode: 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:15.154  5122  6598 I A       : Writing metadata key: _version_info, corpus: ACTION_HISTORY
10-13 15:12:15.156  5122  6598 I A       : Writing metadata key: _version_info, corpus: ASSISTANT_HISTORY
10-13 15:12:15.705  5122  6594 I GnpSdk  : [ChimeExecutorApiImpl-Tiktok] Finished Broadcast execution [213761338].
10-13 15:12:15.715  5399  5699 E PhenotypeCombinedFlags: Config package com.google.android.gms.phenotype cannot use PROCESS_STABLE backing without declarative registration. See go/phenotype-android-integration#phenotype for more information. This will lead to stale flags.
10-13 15:12:15.721  5122  5122 I NotificationFullFlow: Step 1: GcmBroadcastReceiver:onReceive
10-13 15:12:15.727  5122  5380 I NotificationFullFlow: Step 2: GcsmState:handleClientEvent
10-13 15:12:15.746  5122  5380 E A       : Processing of GCM event failed.
10-13 15:12:15.746  5122  5380 E A       : java.lang.NullPointerException: No binary data in push message
10-13 15:12:15.746  5122  5380 E A       : 	at com.google.common.base.bd.a(PG:1)
10-13 15:12:15.746  5122  5380 E A       : 	at com.google.android.apps.gsa.staticplugins.bc.k.a(PG:6)
10-13 15:12:15.746  5122  5380 E A       : 	at dagger.b.a.h.apply(PG:2)
10-13 15:12:15.746  5122  5380 E A       : 	at com.google.common.w.a.h.d(PG:2)
10-13 15:12:15.746  5122  5380 E A       : 	at com.google.common.w.a.j.run(PG:9)
10-13 15:12:15.746  5122  5380 E A       : 	at com.google.cb.h.a.q.run(PG:3)
10-13 15:12:15.746  5122  5380 E A       : 	at com.google.android.libraries.i.aj.run(PG:1)
10-13 15:12:15.746  5122  5380 E A       : 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:15.746  5122  5380 E A       : 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:15.746  5122  5380 E A       : 	at com.google.android.libraries.i.f.run(PG:2)
10-13 15:12:15.746  5122  5380 E A       : 	at com.google.android.libraries.i.u.run(PG:4)
10-13 15:12:15.746  5122  5380 E A       : 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:15.789  5399  5911 D ExperimentTokensCache: Clearing ExperimentTokensCache
10-13 15:12:15.859  5122  5122 I GnpSdk  : [ChimeBroadcastReceiver] Intent received for action [com.google.android.c2dm.intent.RECEIVE] package [com.google.android.googlequicksearchbox].
10-13 15:12:15.859  5122  5122 I GnpSdk  : [ChimeBroadcastReceiver] Phenotype initialized.
10-13 15:12:15.860  5122  5122 I GnpSdk  : [ChimeBroadcastReceiver] Validation OK for action [com.google.android.c2dm.intent.RECEIVE].
10-13 15:12:15.860  5122  5122 I GnpSdk  : [ChimeExecutorApiImpl-Tiktok] Submitting Broadcast execution [54282040] to tiktok executor.
10-13 15:12:15.870  5399  5699 E PhenotypeCombinedFlags: Config package com.google.android.gms.phenotype cannot use PROCESS_STABLE backing without declarative registration. See go/phenotype-android-integration#phenotype for more information. This will lead to stale flags.
10-13 15:12:15.892  5122  6628 I GnpSdk  : [ChimeBroadcastReceiver] Executing action in BroadcastReceiver [com.google.android.c2dm.intent.RECEIVE].
10-13 15:12:15.999  1831  2271 E GnssHAL_GnssInterface: gnssSvStatusCb: a: input svInfo.flags is 8
10-13 15:12:15.999  1831  2271 E GnssHAL_GnssInterface: gnssSvStatusCb: b: input svInfo.flags is 8
10-13 15:12:16.178  5399  5556 I Finsky  : [370] rbp.c(1): Regular flags synced
10-13 15:12:16.310  5399  5556 I Finsky  : [370] pfx.h(3): Writing flags config, size 1.
10-13 15:12:16.359  5399  5556 I Finsky  : [370] pfx.h(3): Started writing experiment flags into file [t9uYqg3LShLT9-y6IeXTCuWzok_rAY0b1FvFGj4iqks].
10-13 15:12:16.417  5399  5556 I Finsky  : [370] pfx.h(17): Finished writing experiment flags into file [t9uYqg3LShLT9-y6IeXTCuWzok_rAY0b1FvFGj4iqks].
10-13 15:12:16.485  6921  7404 I cr_CronetUrlRequestContext: destroyNativeStreamLocked org.chromium.net.impl.CronetBidirectionalStream@16be8ff
10-13 15:12:16.666  5399  5556 I Finsky  : [370] rbg.g(22): Successfully applied new configurations for package com.google.android.finsky.regular.
10-13 15:12:16.701  5399  5563 I Finsky  : [377] rbg.h(1): Triggered update for experiment package com.google.android.finsky.stable.
10-13 15:12:16.832  6921  7026 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-13 15:12:16.832  6921  7026 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1556)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at libcore.io.BlockGuardOs.open(BlockGuardOs.java:247)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:167)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at android.app.ActivityThread$AndroidOs.open(ActivityThread.java:7255)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at libcore.io.IoBridge.open(IoBridge.java:482)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at java.io.FileInputStream.<init>(FileInputStream.java:159)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at kfj.a(PG:9)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at kor.v(PG:2)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at kor.w(PG:10)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at kfl.a(PG:3)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at jds.o(PG:38)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at jds.p(PG:57)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at jdt.a(Unknown Source:39)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at akqb.c(PG:2)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at akqc.run(PG:9)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at qor.run(PG:4)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at puj.run(PG:23)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at jph.run(PG:25)
10-13 15:12:16.832  6921  7026 D StrictMode: 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:16.836  6921  7026 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-13 15:12:16.836  6921  7026 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1556)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at libcore.io.BlockGuardOs.fstat(BlockGuardOs.java:172)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at libcore.io.ForwardingOs.fstat(ForwardingOs.java:108)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at libcore.io.IoBridge.open(IoBridge.java:485)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at java.io.FileInputStream.<init>(FileInputStream.java:159)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at kfj.a(PG:9)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at kor.v(PG:2)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at kor.w(PG:10)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at kfl.a(PG:3)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at jds.o(PG:38)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at jds.p(PG:57)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at jdt.a(Unknown Source:39)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at akqb.c(PG:2)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at akqc.run(PG:9)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at qor.run(PG:4)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at puj.run(PG:23)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at jph.run(PG:25)
10-13 15:12:16.836  6921  7026 D StrictMode: 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:16.837  6921  7026 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-13 15:12:16.837  6921  7026 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1556)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at libcore.io.BlockGuardOs.read(BlockGuardOs.java:302)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at libcore.io.ForwardingOs.read(ForwardingOs.java:177)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at libcore.io.IoBridge.read(IoBridge.java:513)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:313)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:282)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at kfj.a(PG:11)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at kor.v(PG:2)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at kor.w(PG:10)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at kfl.a(PG:3)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at jds.o(PG:38)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at jds.p(PG:57)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at jdt.a(Unknown Source:39)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at akqb.c(PG:2)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at akqc.run(PG:9)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at qor.run(PG:4)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at puj.run(PG:23)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at jph.run(PG:25)
10-13 15:12:16.837  6921  7026 D StrictMode: 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:16.843  6921  7026 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-13 15:12:16.843  6921  7026 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1556)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at libcore.io.BlockGuardOs.read(BlockGuardOs.java:302)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at libcore.io.ForwardingOs.read(ForwardingOs.java:177)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at libcore.io.IoBridge.read(IoBridge.java:513)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:313)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:282)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at kfj.a(PG:11)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at kor.v(PG:2)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at kor.w(PG:10)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at kfl.a(PG:3)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at jds.o(PG:38)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at jds.p(PG:57)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at jdt.a(Unknown Source:39)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at akqb.c(PG:2)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at akqc.run(PG:9)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at qor.run(PG:4)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at puj.run(PG:23)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at jph.run(PG:25)
10-13 15:12:16.843  6921  7026 D StrictMode: 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:17.002  1831  2271 E GnssHAL_GnssInterface: gnssSvStatusCb: a: input svInfo.flags is 8
10-13 15:12:17.002  1831  2271 E GnssHAL_GnssInterface: gnssSvStatusCb: b: input svInfo.flags is 8
10-13 15:12:17.153  5122  5380 I NotificationFullFlow: Step 2: GcsmState:handleClientEvent
10-13 15:12:17.167  5122  5380 I A       : Attempting to cache the data for corpora [39].
10-13 15:12:17.180  5122  5581 I Search.LoginHelperImpl: Successfully received auth token for scope: oauth2:https://www.googleapis.com/auth/webhistory in time 1 ms
10-13 15:12:17.181  5122  5229 I A       : Returning existing pending sync for corpus: ASSISTANT_HISTORY
10-13 15:12:17.189  5122  5302 I NotificationFullFlow: Step 3: GcmWorker:DeliveryToNow
10-13 15:12:17.480  5122  5365 I A       : There are 0 elements to be updated on the server for corpus ASSISTANT_HISTORY.
10-13 15:12:17.482  5122  5365 I A       : There are 0 elements to delete from the server for corpus ASSISTANT_HISTORY.
10-13 15:12:17.483  5122  5950 I A       : Writing metadata key: _version_info, corpus: ASSISTANT_HISTORY
10-13 15:12:17.524  5122  6598 I A       : The syncToken for corpus ASSISTANT_HISTORY is EgkInrikqI/e+gI=.
10-13 15:12:17.545  5122  6628 I GnpSdk  : [ChimeExecutorApiImpl-Tiktok] Finished Broadcast execution [54282040].
10-13 15:12:17.560  2046  2074 E memtrack: Couldn't load memtrack module
10-13 15:12:17.560  2046  2074 W android.os.Debug: failed to get memory consumption info: -1
10-13 15:12:17.600  5122  5122 I NotificationFullFlow: Step 1: GcmBroadcastReceiver:onReceive
10-13 15:12:17.610  5122  5380 I NotificationFullFlow: Step 2: GcsmState:handleClientEvent
10-13 15:12:17.635  5122  5380 E A       : Processing of GCM event failed.
10-13 15:12:17.635  5122  5380 E A       : java.lang.NullPointerException: No binary data in push message
10-13 15:12:17.635  5122  5380 E A       : 	at com.google.common.base.bd.a(PG:1)
10-13 15:12:17.635  5122  5380 E A       : 	at com.google.android.apps.gsa.staticplugins.bc.k.a(PG:6)
10-13 15:12:17.635  5122  5380 E A       : 	at dagger.b.a.h.apply(PG:2)
10-13 15:12:17.635  5122  5380 E A       : 	at com.google.common.w.a.h.d(PG:2)
10-13 15:12:17.635  5122  5380 E A       : 	at com.google.common.w.a.j.run(PG:9)
10-13 15:12:17.635  5122  5380 E A       : 	at com.google.cb.h.a.q.run(PG:3)
10-13 15:12:17.635  5122  5380 E A       : 	at com.google.android.libraries.i.aj.run(PG:1)
10-13 15:12:17.635  5122  5380 E A       : 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:17.635  5122  5380 E A       : 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:17.635  5122  5380 E A       : 	at com.google.android.libraries.i.f.run(PG:2)
10-13 15:12:17.635  5122  5380 E A       : 	at com.google.android.libraries.i.u.run(PG:4)
10-13 15:12:17.635  5122  5380 E A       : 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:17.671  6921  7404 I cr_CronetUrlRequestContext: destroyNativeStreamLocked org.chromium.net.impl.CronetBidirectionalStream@4180a65
10-13 15:12:17.723  5122  5122 I GnpSdk  : [ChimeBroadcastReceiver] Intent received for action [com.google.android.c2dm.intent.RECEIVE] package [com.google.android.googlequicksearchbox].
10-13 15:12:17.723  5122  5122 I GnpSdk  : [ChimeBroadcastReceiver] Phenotype initialized.
10-13 15:12:17.723  5122  5122 I GnpSdk  : [ChimeBroadcastReceiver] Validation OK for action [com.google.android.c2dm.intent.RECEIVE].
10-13 15:12:17.723  5122  5122 I GnpSdk  : [ChimeExecutorApiImpl-Tiktok] Submitting Broadcast execution [190336832] to tiktok executor.
10-13 15:12:17.724  5122  5950 I GnpSdk  : [ChimeBroadcastReceiver] Executing action in BroadcastReceiver [com.google.android.c2dm.intent.RECEIVE].
10-13 15:12:17.853  5122  6596 I DeviceCapHelper: Adding surface identity to the device capabilities for surface OPA_AGSA.
10-13 15:12:17.860  6921  7026 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-13 15:12:17.860  6921  7026 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1556)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at libcore.io.BlockGuardOs.open(BlockGuardOs.java:247)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:167)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at android.app.ActivityThread$AndroidOs.open(ActivityThread.java:7255)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at libcore.io.IoBridge.open(IoBridge.java:482)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at java.io.FileInputStream.<init>(FileInputStream.java:159)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at kfj.a(PG:9)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at kor.v(PG:2)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at kor.w(PG:10)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at kfl.a(PG:3)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at jds.o(PG:38)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at jds.p(PG:57)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at jdt.a(Unknown Source:39)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at akqb.c(PG:2)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at akqc.run(PG:9)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at qor.run(PG:4)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at puj.run(PG:23)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at jph.run(PG:25)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:17.860  6921  7026 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-13 15:12:17.860  6921  7026 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1556)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at libcore.io.BlockGuardOs.fstat(BlockGuardOs.java:172)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at libcore.io.ForwardingOs.fstat(ForwardingOs.java:108)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at libcore.io.IoBridge.open(IoBridge.java:485)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at java.io.FileInputStream.<init>(FileInputStream.java:159)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at kfj.a(PG:9)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at kor.v(PG:2)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at kor.w(PG:10)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at kfl.a(PG:3)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at jds.o(PG:38)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at jds.p(PG:57)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at jdt.a(Unknown Source:39)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at akqb.c(PG:2)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at akqc.run(PG:9)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at qor.run(PG:4)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at puj.run(PG:23)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at jph.run(PG:25)
10-13 15:12:17.860  6921  7026 D StrictMode: 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:17.861  6921  7026 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-13 15:12:17.861  6921  7026 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1556)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at libcore.io.BlockGuardOs.read(BlockGuardOs.java:302)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at libcore.io.ForwardingOs.read(ForwardingOs.java:177)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at libcore.io.IoBridge.read(IoBridge.java:513)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:313)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:282)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at kfj.a(PG:11)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at kor.v(PG:2)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at kor.w(PG:10)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at kfl.a(PG:3)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at jds.o(PG:38)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at jds.p(PG:57)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at jdt.a(Unknown Source:39)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at akqb.c(PG:2)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at akqc.run(PG:9)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at qor.run(PG:4)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1167)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:641)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at puj.run(PG:23)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at jph.run(PG:25)
10-13 15:12:17.861  6921  7026 D StrictMode: 	at java.lang.Thread.run(Thread.java:919)
10-13 15:12:17.864  6921  7026 D StrictMode: StrictMode policy violation: android.os.strictmode.DiskReadViolation
10-13 15:12:17.864  6921  7026 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1556)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at libcore.io.BlockGuardOs.read(BlockGuardOs.java:302)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at libcore.io.ForwardingOs.read(ForwardingOs.java:177)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at libcore.io.IoBridge.read(IoBridge.java:513)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:313)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at java.io.FileInputStream.read(FileInputStream.java:282)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at kfj.a(PG:11)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at kor.v(PG:2)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at kor.w(PG:10)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at kfl.a(PG:3)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at jds.o(PG:38)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at jds.p(PG:57)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at jdt.a(Unknown Source:39)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at akqb.c(PG:2)
10-13 15:12:17.864  6921  7026 D StrictMode: 	at akqc.run(PG:9)
